total_label|passport_label|con|con_label|connected_genvec
6.10-1.0.2.2.2.2.2.2.1.264|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, a, ba, ba ]
6.10-1.0.2.2.2.2.2.2.1.265|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, a, b^2a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.266|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, a, b^3a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.267|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, a, b^4a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.268|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, ba, a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.269|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, ba, ba, a ]
6.10-1.0.2.2.2.2.2.2.1.270|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, ba, b^2a, ba ]
6.10-1.0.2.2.2.2.2.2.1.271|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, ba, b^3a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.272|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, ba, b^4a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.273|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^2a, a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.274|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^2a, ba, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.275|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^2a, b^2a, a ]
6.10-1.0.2.2.2.2.2.2.1.276|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^2a, b^3a, ba ]
6.10-1.0.2.2.2.2.2.2.1.277|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^2a, b^4a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.278|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^3a, a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.279|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^3a, ba, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.280|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^3a, b^2a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.281|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^3a, b^3a, a ]
6.10-1.0.2.2.2.2.2.2.1.282|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^3a, b^4a, ba ]
6.10-1.0.2.2.2.2.2.2.1.283|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^4a, a, ba ]
6.10-1.0.2.2.2.2.2.2.1.284|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^4a, ba, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.285|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^4a, b^2a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.286|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^4a, b^3a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.287|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^3a, b^4a, b^4a, a ]
6.10-1.0.2.2.2.2.2.2.1.288|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, a, a, ba ]
6.10-1.0.2.2.2.2.2.2.1.289|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, a, ba, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.290|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, a, b^2a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.291|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, a, b^3a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.292|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, a, b^4a, a ]
6.10-1.0.2.2.2.2.2.2.1.293|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, ba, a, a ]
6.10-1.0.2.2.2.2.2.2.1.294|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, ba, ba, ba ]
6.10-1.0.2.2.2.2.2.2.1.295|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, ba, b^2a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.296|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, ba, b^3a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.297|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, ba, b^4a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.298|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^2a, a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.299|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^2a, ba, a ]
6.10-1.0.2.2.2.2.2.2.1.300|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^2a, b^2a, ba ]
6.10-1.0.2.2.2.2.2.2.1.301|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^2a, b^3a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.302|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^2a, b^4a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.303|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^3a, a, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.304|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^3a, ba, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.305|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^3a, b^2a, a ]
6.10-1.0.2.2.2.2.2.2.1.306|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^3a, b^3a, ba ]
6.10-1.0.2.2.2.2.2.2.1.307|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^3a, b^4a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.308|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^4a, a, b^2a ]
6.10-1.0.2.2.2.2.2.2.1.309|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^4a, ba, b^3a ]
6.10-1.0.2.2.2.2.2.2.1.310|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^4a, b^2a, b^4a ]
6.10-1.0.2.2.2.2.2.2.1.311|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^4a, b^3a, a ]
6.10-1.0.2.2.2.2.2.2.1.312|6.10-1.0.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, b^3a, b^4a, b^4a, b^4a, ba ]
6.12-1.0.3.3.4.4.1.1|6.12-1.0.3.3.4.4.1|[ 3, 3, 4, 5 ]|[ 3A, 3A, 4A-1, 4A1 ]|[ b^2, b, a, a^-1 ]
6.12-1.0.3.3.4.4.1.2|6.12-1.0.3.3.4.4.1|[ 3, 3, 4, 5 ]|[ 3A, 3A, 4A-1, 4A1 ]|[ b^2, b^2, a, b^2a^-1 ]
6.12-2.0.3.3.4.4.1.1|6.12-2.0.3.3.4.4.1|[ 3, 4, 5, 6 ]|[ 3A1, 3A-1, 4A-1, 4A1 ]|[ a^8, a^4, a^9, a^3 ]
6.12-1.0.2.4.4.6.1.1|6.12-1.0.2.4.4.6.1|[ 2, 4, 5, 6 ]|[ 2A, 4A-1, 4A1, 6A ]|[ a^-2, a, ba^-1, b^2a^-2 ]
6.12-5.0.2.3.6.6.1.1|6.12-5.0.2.3.6.6.1|[ 2, 6, 10, 12 ]|[ 2A, 3A1, 6B-1, 6C1 ]|[ b^3, b^2, b^2a, b^5a ]
6.12-5.0.2.3.6.6.2.1|6.12-5.0.2.3.6.6.2|[ 2, 5, 9, 11 ]|[ 2A, 3A-1, 6A-1, 6C-1 ]|[ b^3, b^4, b^4a, ba ]
6.12-5.0.2.3.6.6.3.1|6.12-5.0.2.3.6.6.3|[ 3, 6, 8, 12 ]|[ 2B, 3A1, 6A1, 6C1 ]|[ a, b^2, b^5, b^5a ]
6.12-5.0.2.3.6.6.4.1|6.12-5.0.2.3.6.6.4|[ 3, 5, 7, 11 ]|[ 2B, 3A-1, 6B1, 6C-1 ]|[ a, b^4, b, ba ]
6.12-5.0.2.3.6.6.5.1|6.12-5.0.2.3.6.6.5|[ 4, 6, 8, 10 ]|[ 2C, 3A1, 6A1, 6B-1 ]|[ b^3a, b^2, b^5, b^2a ]
6.12-5.0.2.3.6.6.6.1|6.12-5.0.2.3.6.6.6|[ 4, 5, 7, 9 ]|[ 2C, 3A-1, 6B1, 6A-1 ]|[ b^3a, b^4, b, b^4a ]
6.12-2.0.2.3.4.12.1.1|6.12-2.0.2.3.4.12.1|[ 2, 3, 6, 12 ]|[ 2A, 3A1, 4A1, 12A1 ]|[ a^6, a^8, a^3, a^7 ]
6.12-2.0.2.3.4.12.2.1|6.12-2.0.2.3.4.12.2|[ 2, 3, 5, 10 ]|[ 2A, 3A1, 4A-1, 12A-5 ]|[ a^6, a^8, a^9, a ]
6.12-2.0.2.3.4.12.3.1|6.12-2.0.2.3.4.12.3|[ 2, 4, 6, 11 ]|[ 2A, 3A-1, 4A1, 12A5 ]|[ a^6, a^4, a^3, a^11 ]
6.12-2.0.2.3.4.12.4.1|6.12-2.0.2.3.4.12.4|[ 2, 4, 5, 9 ]|[ 2A, 3A-1, 4A-1, 12A-1 ]|[ a^6, a^4, a^9, a^5 ]
6.12-2.0.2.2.12.12.1.1|6.12-2.0.2.2.12.12.1|[ 2, 2, 9, 12 ]|[ 2A, 2A, 12A-1, 12A1 ]|[ a^6, a^6, a^5, a^7 ]
6.12-2.0.2.2.12.12.2.1|6.12-2.0.2.2.12.12.2|[ 2, 2, 10, 11 ]|[ 2A, 2A, 12A-5, 12A5 ]|[ a^6, a^6, a, a^11 ]
6.12-3.0.2.2.2.3.3.1.1|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, b, b, a, ca^2 ]
6.12-3.0.2.2.2.3.3.1.2|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, b, c, a, ba^2 ]
6.12-3.0.2.2.2.3.3.1.3|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, b, cb, a, a^2 ]
6.12-3.0.2.2.2.3.3.1.4|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, c, b, a, ba^2 ]
6.12-3.0.2.2.2.3.3.1.5|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, c, c, a, ca^2 ]
6.12-3.0.2.2.2.3.3.1.6|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, c, cb, a, cba^2 ]
6.12-3.0.2.2.2.3.3.1.7|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, cb, b, a, a^2 ]
6.12-3.0.2.2.2.3.3.1.8|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, cb, c, a, cba^2 ]
6.12-3.0.2.2.2.3.3.1.9|6.12-3.0.2.2.2.3.3.1|[ 2, 2, 2, 3, 4 ]|[ 2A, 2A, 2A, 3A-1, 3A1 ]|[ c, cb, cb, a, ca^2 ]
6.12-4.0.2.2.2.3.3.1.1|6.12-4.0.2.2.2.3.3.1|[ 2, 3, 4, 5, 5 ]|[ 2A, 2C, 2B, 3A, 3A ]|[ b^3, a, b^3a, b^4, b^2 ]
6.12-4.0.2.2.2.3.3.1.2|6.12-4.0.2.2.2.3.3.1|[ 2, 3, 4, 5, 5 ]|[ 2A, 2C, 2B, 3A, 3A ]|[ b^3, a, b^5a, b^2, b^2 ]
6.12-5.0.2.2.2.3.3.1.1|6.12-5.0.2.2.2.3.3.1|[ 2, 3, 4, 5, 6 ]|[ 2A, 2B, 2C, 3A-1, 3A1 ]|[ b^3, a, b^3a, b^4, b^2 ]
6.12-4.0.2.2.2.2.6.1.1|6.12-4.0.2.2.2.2.6.1|[ 2, 2, 3, 4, 6 ]|[ 2A, 2A, 2C, 2B, 6A ]|[ b^3, b^3, a, b^5a, b ]
6.12-4.0.2.2.2.2.6.2.1|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^3a, b^3a, b^5a, b ]
6.12-4.0.2.2.2.2.6.2.2|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^3a, b^5a, ba, b ]
6.12-4.0.2.2.2.2.6.2.3|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^3a, b^5a, b^3a, b^5 ]
6.12-4.0.2.2.2.2.6.2.4|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^5a, ba, ba, b ]
6.12-4.0.2.2.2.2.6.2.5|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^5a, ba, b^3a, b^5 ]
6.12-4.0.2.2.2.2.6.2.6|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^5a, b^3a, b^3a, b ]
6.12-4.0.2.2.2.2.6.2.7|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^5a, b^3a, b^5a, b^5 ]
6.12-4.0.2.2.2.2.6.2.8|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^5a, b^5a, ba, b^5 ]
6.12-4.0.2.2.2.2.6.2.9|6.12-4.0.2.2.2.2.6.2|[ 3, 4, 4, 4, 6 ]|[ 2C, 2B, 2B, 2B, 6A ]|[ a, b^5a, b^5a, b^5a, b ]
6.12-4.0.2.2.2.2.6.3.1|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, a, a, b^5a, b ]
6.12-4.0.2.2.2.2.6.3.2|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, a, b^2a, ba, b ]
6.12-4.0.2.2.2.2.6.3.3|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, a, b^2a, b^3a, b^5 ]
6.12-4.0.2.2.2.2.6.3.4|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, b^2a, a, b^3a, b ]
6.12-4.0.2.2.2.2.6.3.5|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, b^2a, a, b^5a, b^5 ]
6.12-4.0.2.2.2.2.6.3.6|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, b^2a, b^2a, ba, b^5 ]
6.12-4.0.2.2.2.2.6.3.7|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, b^2a, b^2a, b^5a, b ]
6.12-4.0.2.2.2.2.6.3.8|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, b^2a, b^4a, ba, b ]
6.12-4.0.2.2.2.2.6.3.9|6.12-4.0.2.2.2.2.6.3|[ 3, 3, 3, 4, 6 ]|[ 2C, 2C, 2C, 2B, 6A ]|[ a, b^2a, b^4a, b^3a, b^5 ]
6.13-1.0.13.13.13.1.1|6.13-1.0.13.13.13.1|[ 4, 4, 8 ]|[ 13A1, 13A1, 13A-2 ]|[ a^3, a^3, a^7 ]
6.13-1.0.13.13.13.2.1|6.13-1.0.13.13.13.2|[ 4, 5, 7 ]|[ 13A1, 13A-3, 13A2 ]|[ a^3, a^4, a^6 ]
6.13-1.0.13.13.13.3.1|6.13-1.0.13.13.13.3|[ 4, 12, 13 ]|[ 13A1, 13A-5, 13A-4 ]|[ a^3, a^11, a^12 ]
6.13-1.0.13.13.13.4.1|6.13-1.0.13.13.13.4|[ 4, 6, 6 ]|[ 13A1, 13A6, 13A6 ]|[ a^3, a^5, a^5 ]
6.13-1.0.13.13.13.5.1|6.13-1.0.13.13.13.5|[ 7, 11, 11 ]|[ 13A2, 13A-1, 13A-1 ]|[ a^6, a^10, a^10 ]
6.13-1.0.13.13.13.6.1|6.13-1.0.13.13.13.6|[ 7, 10, 12 ]|[ 13A2, 13A3, 13A-5 ]|[ a^6, a^9, a^11 ]
6.13-1.0.13.13.13.7.1|6.13-1.0.13.13.13.7|[ 7, 9, 13 ]|[ 13A2, 13A-6, 13A-4 ]|[ a^6, a^8, a^12 ]
6.13-1.0.13.13.13.8.1|6.13-1.0.13.13.13.8|[ 8, 8, 13 ]|[ 13A-2, 13A-2, 13A-4 ]|[ a^7, a^7, a^12 ]
6.13-1.0.13.13.13.9.1|6.13-1.0.13.13.13.9|[ 8, 10, 11 ]|[ 13A-2, 13A3, 13A-1 ]|[ a^7, a^9, a^10 ]
6.13-1.0.13.13.13.10.1|6.13-1.0.13.13.13.10|[ 8, 9, 12 ]|[ 13A-2, 13A-6, 13A-5 ]|[ a^7, a^8, a^11 ]
6.13-1.0.13.13.13.11.1|6.13-1.0.13.13.13.11|[ 5, 11, 13 ]|[ 13A-3, 13A-1, 13A-4 ]|[ a^4, a^10, a^12 ]
6.13-1.0.13.13.13.12.1|6.13-1.0.13.13.13.12|[ 5, 5, 6 ]|[ 13A-3, 13A-3, 13A6 ]|[ a^4, a^4, a^5 ]
6.13-1.0.13.13.13.13.1|6.13-1.0.13.13.13.13|[ 5, 12, 12 ]|[ 13A-3, 13A-5, 13A-5 ]|[ a^4, a^11, a^11 ]
6.13-1.0.13.13.13.14.1|6.13-1.0.13.13.13.14|[ 2, 4, 10 ]|[ 13A4, 13A1, 13A3 ]|[ a, a^3, a^9 ]
6.13-1.0.13.13.13.15.1|6.13-1.0.13.13.13.15|[ 2, 7, 7 ]|[ 13A4, 13A2, 13A2 ]|[ a, a^6, a^6 ]
6.13-1.0.13.13.13.16.1|6.13-1.0.13.13.13.16|[ 2, 5, 9 ]|[ 13A4, 13A-3, 13A-6 ]|[ a, a^4, a^8 ]
6.13-1.0.13.13.13.17.1|6.13-1.0.13.13.13.17|[ 2, 2, 12 ]|[ 13A4, 13A4, 13A-5 ]|[ a, a, a^11 ]
6.13-1.0.13.13.13.18.1|6.13-1.0.13.13.13.18|[ 2, 3, 11 ]|[ 13A4, 13A5, 13A-1 ]|[ a, a^2, a^10 ]
6.13-1.0.13.13.13.19.1|6.13-1.0.13.13.13.19|[ 2, 6, 8 ]|[ 13A4, 13A6, 13A-2 ]|[ a, a^5, a^7 ]
6.13-1.0.13.13.13.20.1|6.13-1.0.13.13.13.20|[ 3, 4, 9 ]|[ 13A5, 13A1, 13A-6 ]|[ a^2, a^3, a^8 ]
6.13-1.0.13.13.13.21.1|6.13-1.0.13.13.13.21|[ 3, 5, 8 ]|[ 13A5, 13A-3, 13A-2 ]|[ a^2, a^4, a^7 ]
6.13-1.0.13.13.13.22.1|6.13-1.0.13.13.13.22|[ 3, 13, 13 ]|[ 13A5, 13A-4, 13A-4 ]|[ a^2, a^12, a^12 ]
6.13-1.0.13.13.13.23.1|6.13-1.0.13.13.13.23|[ 3, 3, 10 ]|[ 13A5, 13A5, 13A3 ]|[ a^2, a^2, a^9 ]
6.13-1.0.13.13.13.24.1|6.13-1.0.13.13.13.24|[ 3, 6, 7 ]|[ 13A5, 13A6, 13A2 ]|[ a^2, a^5, a^6 ]
6.13-1.0.13.13.13.25.1|6.13-1.0.13.13.13.25|[ 6, 11, 12 ]|[ 13A6, 13A-1, 13A-5 ]|[ a^5, a^10, a^11 ]
6.13-1.0.13.13.13.26.1|6.13-1.0.13.13.13.26|[ 6, 10, 13 ]|[ 13A6, 13A3, 13A-4 ]|[ a^5, a^9, a^12 ]
6.13-1.0.13.13.13.27.1|6.13-1.0.13.13.13.27|[ 9, 10, 10 ]|[ 13A-6, 13A3, 13A3 ]|[ a^8, a^9, a^9 ]
6.13-1.0.13.13.13.28.1|6.13-1.0.13.13.13.28|[ 9, 9, 11 ]|[ 13A-6, 13A-6, 13A-1 ]|[ a^8, a^8, a^10 ]
6.14-2.0.7.14.14.1.1|6.14-2.0.7.14.14.1|[ 3, 9, 11 ]|[ 7A1, 14A-1, 14A3 ]|[ a^12, a^5, a^11 ]
6.14-2.0.7.14.14.2.1|6.14-2.0.7.14.14.2|[ 3, 12, 13 ]|[ 7A1, 14A-3, 14A5 ]|[ a^12, a^3, a^13 ]
6.14-2.0.7.14.14.3.1|6.14-2.0.7.14.14.3|[ 3, 10, 10 ]|[ 7A1, 14A-5, 14A-5 ]|[ a^12, a, a ]
6.14-2.0.7.14.14.4.1|6.14-2.0.7.14.14.4|[ 6, 9, 12 ]|[ 7A-1, 14A-1, 14A-3 ]|[ a^6, a^5, a^3 ]
6.14-2.0.7.14.14.5.1|6.14-2.0.7.14.14.5|[ 6, 11, 11 ]|[ 7A-1, 14A3, 14A3 ]|[ a^6, a^11, a^11 ]
